Month,Average USD/JPY=,Min USD/JPY=,Max USD/JPY=,Nb of working days,,Month,Average USD/GBP=,Min USD/GBP=,Max USD/GBP=,Nb of working days,,Month,Average USD/CHF=,Min USD/CHF=,Max USD/CHF=,Nb of working days,,Month,Average USD/EUR=,Min USD/EUR=,Max USD/EUR=,Nb of working days
Apr-81,214.81364,211.399417,217.894212,22,,Apr-81,0.459597,0.44599,0.466997,22,,Apr-81,1.971719,1.912342,2.020898,22,,Apr-81,0.890718,0.863401,0.912094,22
Mar-81,208.705727,206.676677,211.780549,22,,Mar-81,0.448599,0.439408,0.459027,22,,Mar-81,1.924841,1.862784,1.998896,22,,Mar-81,0.866418,0.841714,0.890384,22
Feb-81,205.368235,201.490978,209.184676,20,,Feb-81,0.43563,0.423632,0.453278,20,,Feb-81,1.945803,1.89009,2.058259,20,,Feb-81,0.869804,0.852523,0.909914,20
Jan-81,201.940441,198.453094,205.704568,22,,Jan-81,0.415946,0.411868,0.420596,22,,Jan-81,1.816397,1.750068,1.924448,22,,Jan-81,0.81314,0.784686,0.855634,22
Dec-80,209.111974,202.271554,218.286674,23,,Dec-80,0.426319,0.418769,0.432628,23,,Dec-80,1.780751,1.751195,1.8343,23,,Dec-80,0.799397,0.788423,0.821489,23
Nov-80,212.882023,210.180822,216.370786,20,,Nov-80,0.416899,0.408238,0.424417,20,,Nov-80,1.726795,1.692252,1.755669,20,,Nov-80,0.779311,0.76187,0.792528,20
Oct-80,209.045043,206.154721,213.409091,23,,Oct-80,0.413702,0.407424,0.418886,23,,Oct-80,1.659503,1.630563,1.718143,23,,Oct-80,0.74756,0.732651,0.773032,23
Sep-80,214.442584,210.738802,217.785933,22,,Sep-80,0.416217,0.413338,0.419552,22,,Sep-80,1.639143,1.625801,1.660353,22,,Sep-80,0.728943,0.723365,0.73854,22
Aug-80,223.929536,217.639903,227.178186,21,,Aug-80,0.422001,0.417786,0.428336,21,,Aug-80,1.651544,1.630721,1.66796,21,,Aug-80,0.728434,0.720535,0.734925,21
Jul-80,220.759039,217.431421,227.401274,23,,Jul-80,0.421465,0.41736,0.42716,23,,Jul-80,1.606646,1.583821,1.653636,23,,Jul-80,0.712573,0.707398,0.726216,23
Jun-80,217.991732,215.365854,223.523511,21,,Jun-80,0.427812,0.423357,0.430368,21,,Jun-80,1.632483,1.613247,1.660086,21,,Jun-80,0.721121,0.716266,0.727192,21
May-80,228.113398,219.243645,239.470899,22,,May-80,0.434412,0.421301,0.441561,22,,May-80,1.66296,1.641783,1.680983,22,,May-80,0.732058,0.721493,0.74058,22
Apr-80,250.185617,237.827815,260.713814,22,,Apr-80,0.45297,0.435971,0.468817,22,,Apr-80,1.763881,1.664596,1.874289,22,,Apr-80,0.765616,0.733395,0.802065,22
Mar-80,248.261321,246.187845,249.9666,21,,Mar-80,0.453184,0.440897,0.460821,21,,Mar-80,1.761655,1.710557,1.839617,21,,Mar-80,0.754906,0.728048,0.787928,21
Feb-80,243.861834,239.61512,250.501767,21,,Feb-80,0.436602,0.432943,0.44052,21,,Feb-80,1.637596,1.610344,1.691045,21,,Feb-80,0.714838,0.708509,0.724554,21
Jan-80,237.677148,233.328786,240.473208,23,,Jan-80,0.44199,0.436534,0.44939,23,,Jan-80,1.593199,1.571376,1.62409,23,,Jan-80,0.706348,0.70042,0.712047,23
Dec-79,239.673798,232.271819,248.378182,21,,Dec-79,0.454825,0.448114,0.461042,21,,Dec-79,1.600178,1.562592,1.620613,21,,Dec-79,0.711453,0.702608,0.720239,21
Nov-79,244.352925,234.944481,251.242857,22,,Nov-79,0.469798,0.455383,0.484913,22,,Nov-79,1.647599,1.606016,1.670845,22,,Nov-79,0.726931,0.711281,0.736244,22
Oct-79,230.000919,221.910748,238.18062,23,,Oct-79,0.465998,0.455718,0.482017,23,,Oct-79,1.627509,1.546993,1.677939,23,,Oct-79,0.730788,0.709907,0.740144,23
Sep-79,222.12764,220.303951,223.775447,20,,Sep-79,0.454894,0.444088,0.467968,20,,Sep-79,1.614395,1.55303,1.657101,20,,Sep-79,0.729563,0.71196,0.739055,20
Aug-79,217.7105,215.776987,221.475212,23,,Aug-79,0.446667,0.439391,0.452011,23,,Aug-79,1.656315,1.645231,1.661014,23,,Aug-79,0.740369,0.736952,0.741962,23
Jul-79,216.236107,214.017804,218.755924,22,,Jul-79,0.442452,0.429124,0.456806,22,,Jul-79,1.646874,1.625586,1.663424,22,,Jul-79,0.738676,0.730075,0.747561,22
Jun-79,218.783691,214.182664,221.398844,21,,Jun-79,0.47405,0.460974,0.483856,21,,Jun-79,1.700939,1.642634,1.734317,21,,Jun-79,0.763344,0.745997,0.774808,21
May-79,218.187954,212.794613,225.326216,23,,May-79,0.485984,0.480365,0.489854,23,,May-79,1.727289,1.711163,1.741576,23,,May-79,0.77024,0.76387,0.776765,23
Apr-79,215.892145,211.348315,222.054874,21,,Apr-79,0.481979,0.475703,0.488765,21,,Apr-79,1.715352,1.702262,1.726853,21,,Apr-79,0.761488,0.755958,0.765805,21
Mar-79,206.301069,203.065134,209.489624,22,,Mar-79,0.490777,0.483458,0.494751,22,,Mar-79,1.680414,1.669731,1.692126,22,,Mar-79,0.750013,0.747614,0.751948,22
Feb-79,200.305081,196.687966,202.8,20,,Feb-79,0.498944,0.493638,0.504875,20,,Feb-79,1.674471,1.656346,1.709478,20,,Feb-79,0.748288,0.741719,0.758255,20
Jan-79,197.262452,193.205128,200.928225,23,,Jan-79,0.498346,0.488361,0.502888,23,,Jan-79,1.666929,1.609756,1.702322,23,,Jan-79,0.743957,0.729091,0.750961,23
Dec-78,195.888825,192.666317,202.48954,21,,Dec-78,0.503655,0.489628,0.516837,21,,Dec-78,1.673826,1.62132,1.741062,21,,Dec-78,0.757127,0.733463,0.778665,21
Nov-78,191.333127,179.141414,197.677287,22,,Nov-78,0.509389,0.486423,0.518206,22,,Nov-78,1.668922,1.515812,1.757947,22,,Nov-78,0.7628,0.714221,0.777385,22
Oct-78,183.796296,177.10041,188.775012,22,,Oct-78,0.498472,0.477354,0.508012,22,,Oct-78,1.538222,1.484867,1.594788,22,,Oct-78,0.740566,0.697611,0.768927,22
Sep-78,189.938206,187.80934,192.208413,21,,Sep-78,0.510729,0.503979,0.51777,21,,Sep-78,1.571085,1.457121,1.630047,21,,Sep-78,0.78059,0.770516,0.792699,21
Aug-78,188.394057,183.103939,193.480345,23,,Aug-78,0.514995,0.500649,0.521049,23,,Aug-78,1.666528,1.573153,1.732492,23,,Aug-78,0.786725,0.761662,0.800552,23
Jul-78,199.513293,188.921795,203.391003,21,,Jul-78,0.527814,0.516633,0.536637,21,,Jul-78,1.801563,1.742913,1.840691,21,,Jul-78,0.805927,0.799009,0.812234,21
Jun-78,214.099014,204.463054,221.334039,22,,Jun-78,0.544436,0.536947,0.55004,22,,Jun-78,1.884274,1.854271,1.915812,22,,Jun-78,0.820185,0.814545,0.825352,22
May-78,225.942913,222.424563,229.28533,23,,May-78,0.550006,0.545785,0.553581,23,,May-78,1.962122,1.897056,1.991087,23,,May-78,0.82853,0.817715,0.837631,23
Apr-78,221.502923,217.908497,227.969349,20,,Apr-78,0.540335,0.532328,0.550715,20,,Apr-78,1.901274,1.830192,1.969453,20,,Apr-78,0.808729,0.79588,0.823172,20
Mar-78,231.462133,221.432477,238.539192,23,,Mar-78,0.524362,0.512873,0.538748,23,,Mar-78,1.898622,1.781753,1.977324,23,,Mar-78,0.810799,0.799427,0.827036,23
Feb-78,239.972164,236.854324,242.139588,20,,Feb-78,0.515412,0.512302,0.519231,20,,Feb-78,1.904549,1.784609,1.985458,20,,Feb-78,0.826139,0.8085,0.836962,20
Jan-78,240.897659,236.254296,242.349603,22,,Jan-78,0.517263,0.50502,0.528126,22,,Jan-78,1.989343,1.919497,2.047619,22,,Jan-78,0.833262,0.815077,0.843708,22
Dec-77,240.970512,237.040759,243.474437,22,,Dec-77,0.538768,0.522836,0.550298,22,,Dec-77,2.074771,2.00438,2.146777,22,,Dec-77,0.848586,0.829948,0.867345,22
Nov-77,244.582524,238.799571,248.596588,22,,Nov-77,0.549512,0.540174,0.553418,22,,Nov-77,2.198733,2.149705,2.225656,22,,Nov-77,0.872951,0.867479,0.878129,22
Oct-77,254.706805,249.23416,261.491178,21,,Oct-77,0.564828,0.546001,0.569585,21,,Oct-77,2.278389,2.229631,2.337188,21,,Oct-77,0.880412,0.873067,0.88741,21
Sep-77,266.729604,263.101482,267.875289,22,,Sep-77,0.573562,0.572698,0.574234,22,,Sep-77,2.375341,2.337318,2.398222,22,,Sep-77,0.892765,0.88897,0.895668,22
Aug-77,266.460586,265.002875,267.71527,23,,Aug-77,0.57461,0.573734,0.575577,23,,Aug-77,2.406727,2.376026,2.44068,23,,Aug-77,0.888419,0.880561,0.89561,23
Jul-77,264.609633,263.174238,267.031963,21,,Jul-77,0.580597,0.573588,0.581673,21,,Jul-77,2.411834,2.385015,2.462445,21,,Jul-77,0.881668,0.871576,0.895703,21
Jun-77,272.806813,266.894977,277.577895,22,,Jun-77,0.581652,0.580933,0.582286,22,,Jun-77,2.487888,2.460276,2.505093,22,,Jun-77,0.899034,0.895303,0.900816,22
May-77,277.36373,276.131687,278.518519,22,,May-77,0.581845,0.581305,0.582479,22,,May-77,2.518507,2.50372,2.528904,22,,May-77,0.899127,0.897123,0.902185,22
Apr-77,275.059771,270.204545,278.414563,21,,Apr-77,0.581651,0.581394,0.582174,21,,Apr-77,2.525856,2.512221,2.541489,21,,Apr-77,0.903238,0.89847,0.906877,21
Mar-77,280.079147,276.145833,282.387707,23,,Mar-77,0.582363,0.581191,0.584108,23,,Mar-77,2.551193,2.538478,2.567299,23,,Mar-77,0.907193,0.905859,0.90886,23
Feb-77,284.678208,281.73043,288.161808,20,,Feb-77,0.584735,0.582438,0.588292,20,,Feb-77,2.519645,2.504238,2.55762,20,,Feb-77,0.90992,0.907308,0.914005,20
Jan-77,290.773953,288.004737,292.917706,21,,Jan-77,0.58366,0.580277,0.587741,21,,Jan-77,2.488467,2.440355,2.530141,21,,Jan-77,0.905946,0.891559,0.915846,21
Dec-76,294.618223,291.64604,297.736549,23,,Dec-76,0.595789,0.587687,0.603629,23,,Dec-76,2.449,2.430704,2.455202,23,,Dec-76,0.903392,0.89712,0.910605,23
Nov-76,294.888861,293.661202,296.340111,22,,Nov-76,0.611154,0.594225,0.629361,22,,Nov-76,2.439766,2.427472,2.444702,22,,Nov-76,0.910649,0.906088,0.913824,22
Oct-76,290.773709,286.318875,294.214067,21,,Oct-76,0.609543,0.596542,0.638539,21,,Oct-76,2.445025,2.429571,2.458149,21,,Oct-76,0.913079,0.909053,0.92044,21
Sep-76,287.145824,285.258964,288.672769,22,,Sep-76,0.57789,0.563295,0.607886,22,,Sep-76,2.472806,2.44899,2.48376,22,,Sep-76,0.921169,0.914364,0.92718,22
Aug-76,290.422104,286.906804,293.033449,22,,Aug-76,0.560874,0.557756,0.564562,22,,Aug-76,2.478612,2.464152,2.49671,22,,Aug-76,0.930169,0.926625,0.934292,22
Jul-76,294.506534,292.613636,296.947005,22,,Jul-76,0.559872,0.554016,0.563947,22,,Jul-76,2.483066,2.467076,2.510127,22,,Jul-76,0.934277,0.928951,0.939786,22
Jun-76,298.978198,295.689655,300.347826,22,,Jun-76,0.567009,0.56095,0.582004,22,,Jun-76,2.467293,2.398945,2.503859,22,,Jun-76,0.931617,0.929326,0.935228,22
May-76,298.859769,297.532315,300.150637,21,,May-76,0.553143,0.543997,0.568048,21,,May-76,2.484914,2.43844,2.523218,21,,May-76,0.926114,0.916614,0.933853,21
Apr-76,298.92309,297.385698,300.070964,22,,Apr-76,0.541364,0.531803,0.551543,22,,Apr-76,2.527219,2.506684,2.540792,22,,Apr-76,0.922002,0.915026,0.926328,22
Mar-76,300.322251,299.064327,301.525822,23,,Mar-76,0.514273,0.493085,0.522857,23,,Mar-76,2.564957,2.534013,2.59289,23,,Mar-76,0.914464,0.898318,0.929946,23
Feb-76,301.365302,300.059137,303.413773,20,,Feb-76,0.493351,0.49225,0.49411,20,,Feb-76,2.568321,2.547645,2.595408,20,,Feb-76,0.894573,0.889427,0.899904,20
Jan-76,304.489592,303.298368,305.709241,22,,Jan-76,0.49308,0.491298,0.496015,22,,Jan-76,2.603762,2.595552,2.621152,22,,Jan-76,0.888777,0.88152,0.899169,22
Dec-75,305.503218,304.456079,306.440281,23,,Dec-75,0.494617,0.493336,0.495959,23,,Dec-75,2.633684,2.617809,2.677362,23,,Dec-75,0.887459,0.884327,0.891464,23
Nov-75,302.206506,301.057579,303.021499,20,,Nov-75,0.487654,0.482328,0.49568,20,,Nov-75,2.651657,2.621469,2.678764,20,,Nov-75,0.876575,0.865916,0.888436,20
Oct-75,302.094604,300.818713,303.271889,23,,Oct-75,0.486275,0.481276,0.49259,23,,Oct-75,2.663945,2.621713,2.731272,23,,Oct-75,0.875941,0.866379,0.892382,23
Sep-75,299.449339,297.463977,303.359909,22,,Sep-75,0.479451,0.473003,0.4914,22,,Sep-75,2.707021,2.675844,2.755771,22,,Sep-75,0.883785,0.870003,0.90517,22
Aug-75,297.792211,297.177419,298.45711,21,,Aug-75,0.473009,0.466051,0.477103,21,,Aug-75,2.682031,2.666356,2.703471,21,,Aug-75,0.868513,0.862314,0.873487,21
Jul-75,296.004382,294.423792,297.861272,23,,Jul-75,0.457912,0.453495,0.466335,23,,Jul-75,2.608997,2.508104,2.710393,23,,Jul-75,0.836358,0.805673,0.868688,23
Jun-75,293.312742,290.85252,296.649746,21,,Jun-75,0.438352,0.429949,0.456268,21,,Jun-75,2.493457,2.483765,2.510091,21,,Jun-75,0.795549,0.793015,0.803294,21
May-75,291.132407,290.085158,292.057536,22,,May-75,0.430649,0.425098,0.434771,22,,May-75,2.505946,2.47095,2.560125,22,,May-75,0.798562,0.789433,0.809062,22
Apr-75,291.928226,290.308904,294.526445,22,,Apr-75,0.421966,0.415018,0.426827,22,,Apr-75,2.556446,2.514175,2.577991,22,,Apr-75,0.810111,0.801045,0.816101,22
Mar-75,287.502341,283.818971,291.848164,21,,Mar-75,0.413565,0.411207,0.416161,21,,Mar-75,2.480304,2.399431,2.52422,21,,Mar-75,0.799054,0.789314,0.805526,21
Feb-75,291.489179,285.146053,297.060703,20,,Feb-75,0.417677,0.412067,0.423002,20,,Feb-75,2.476814,2.393812,2.552929,20,,Feb-75,0.808496,0.79044,0.825429,20
Jan-75,299.442719,295.207668,301.263424,23,,Jan-75,0.423341,0.417121,0.427965,23,,Jan-75,2.526379,2.435013,2.572977,23,,Jan-75,0.822102,0.801528,0.838365,23
Dec-74,299.958486,298.830049,302.048417,22,,Dec-74,0.429587,0.425707,0.432501,22,,Dec-74,2.606631,2.517331,2.743882,22,,Dec-74,0.849653,0.83369,0.865928,22
Nov-74,299.576983,296.435045,301.022249,21,,Nov-74,0.429467,0.425693,0.433508,21,,Nov-74,2.751359,2.609756,2.862146,21,,Nov-74,0.868129,0.856398,0.877995,21
Oct-74,299.134599,297.875211,300.488656,23,,Oct-74,0.428703,0.427439,0.430594,23,,Oct-74,2.898836,2.844715,2.95333,23,,Oct-74,0.884144,0.877031,0.893206,23
Sep-74,299.006078,294.555556,303.295455,21,,Sep-74,0.431721,0.428615,0.433198,21,,Sep-74,2.998773,2.954009,3.028759,21,,Sep-74,0.898176,0.89276,0.901875,21
Aug-74,301.771725,298.553241,303.416856,22,,Aug-74,0.426197,0.419054,0.432369,22,,Aug-74,2.981403,2.934434,3.007455,22,,Aug-74,0.886251,0.869908,0.898697,22
Jul-74,289.693247,283.064067,297.698504,23,,Jul-74,0.418265,0.416134,0.42065,23,,Jul-74,2.964439,2.915129,3.002933,23,,Jul-74,0.871755,0.861872,0.876764,23
Jun-74,282.471106,281.397971,285,20,,Jun-74,0.418468,0.415723,0.4245,20,,Jun-74,2.990912,2.939681,3.03939,20,,Jun-74,0.877181,0.868731,0.887296,20
May-74,278.37914,276.163451,281.939799,23,,May-74,0.414025,0.410462,0.418642,23,,May-74,2.909984,2.795787,2.987243,23,,May-74,0.860179,0.839848,0.877448,23
Apr-74,277.123647,273.846989,280.338983,22,,Apr-74,0.41865,0.411537,0.424395,22,,Apr-74,3.02564,2.925284,3.07443,22,,Apr-74,0.875293,0.85854,0.886321,22
Mar-74,281.632681,274.199785,291.381937,21,,Mar-74,0.427389,0.416956,0.440429,21,,Mar-74,3.080785,3.00355,3.159534,21,,Mar-74,0.891338,0.86921,0.909306,21
Feb-74,290.591913,280.763116,298.221983,20,,Feb-74,0.439249,0.432278,0.449228,20,,Feb-74,3.174942,3.057126,3.27205,20,,Feb-74,0.917884,0.896983,0.933071,20
Jan-74,296.363051,278.578732,304.231387,23,,Jan-74,0.4489,0.430757,0.46111,23,,Jan-74,3.357096,3.250752,3.423306,23,,Jan-74,0.935974,0.89295,0.964799,23
Dec-73,279.822637,279.120879,280.593849,21,,Dec-73,0.43128,0.427202,0.433257,21,,Dec-73,3.198484,3.1731,3.250752,21,,Dec-73,0.880263,0.870639,0.89295,21
Nov-73,277.573853,269.48873,281.132075,22,,Nov-73,0.418209,0.410003,0.42799,22,,Nov-73,3.162312,3.0839,3.215548,22,,Nov-73,0.849377,0.81277,0.872284,22
Oct-73,266.116993,265.274725,267.012561,23,,Oct-73,0.411646,0.407688,0.414497,23,,Oct-73,3.025611,2.998123,3.094304,23,,Oct-73,0.805393,0.797652,0.815509,23
Sep-73,265.055586,263.747228,265.657677,20,,Sep-73,0.413361,0.406653,0.416466,20,,Sep-73,3.01402,2.983446,3.035825,20,,Sep-73,0.812675,0.799315,0.822933,20
Aug-73,264.679738,263.044709,266.666667,23,,Aug-73,0.403742,0.397384,0.407157,23,,Aug-73,2.969395,2.834146,3.063584,23,,Aug-73,0.81504,0.79117,0.834767,23
Jul-73,263.73707,258.022599,266.647399,22,,Jul-73,0.393316,0.387002,0.403388,22,,Jul-73,2.815494,2.711995,2.890156,22,,Jul-73,0.790526,0.771483,0.810376,22
Jun-73,263.599277,260.752688,265.347594,21,,Jun-73,0.388159,0.386797,0.389275,21,,Jun-73,3.052658,2.935835,3.096019,21,,Jun-73,0.838601,0.806489,0.855394,21
May-73,264.30301,261.761905,265.591398,23,,May-73,0.39514,0.3878,0.401756,23,,May-73,3.171241,3.08009,3.248575,23,,May-73,0.87911,0.862587,0.893284,23
Apr-73,265.032037,263.179916,266.63251,21,,Apr-73,0.402626,0.401756,0.403898,21,,Apr-73,3.238992,3.228262,3.26374,21,,Apr-73,0.890968,0.88744,0.896916,21
Mar-73,263.770016,259.816514,266.776316,22,,Mar-73,0.401912,0.400198,0.406484,22,,Mar-73,3.176374,3.129139,3.24498,22,,Mar-73,0.878648,0.875479,0.888291,22
Feb-73,276.677956,259.823009,301.146132,20,,Feb-73,0.412798,0.402977,0.420306,20,,Feb-73,3.42399,3.153633,3.604252,20,,Feb-73,0.924,0.879357,0.958455,20
Jan-73,301.569801,300.826291,302.429379,23,,Jan-73,0.424558,0.420272,0.426151,23,,Jan-73,3.733117,3.617172,3.771839,23,,Jan-73,0.968488,0.95855,0.972731,23
Dec-72,300.474877,299.392523,301.771913,21,,Dec-72,0.426387,0.424973,0.427967,21,,Dec-72,3.769155,3.753368,3.777161,21,,Dec-72,0.968187,0.966187,0.970165,21
Nov-72,300.391943,297.674419,301.288199,22,,Nov-72,0.425343,0.424405,0.427138,22,,Nov-72,3.795563,3.775966,3.803601,22,,Nov-72,0.967229,0.965642,0.968205,22
Oct-72,300.862869,300.234742,301.331458,22,,Oct-72,0.417395,0.412368,0.428642,22,,Oct-72,3.796423,3.783672,3.806841,22,,Oct-72,0.965482,0.961979,0.968793,22
Sep-72,300.764135,300.263405,301.388102,21,,Sep-72,0.409507,0.408274,0.413174,21,,Sep-72,3.785594,3.777013,3.79981,21,,Sep-72,0.960944,0.959441,0.963841,21
Aug-72,300.8179,300.378072,301.25947,23,,Aug-72,0.408103,0.407399,0.408782,23,,Aug-72,3.780016,3.770373,3.790378,23,,Aug-72,0.959352,0.958111,0.960979,23
Jul-72,300.611792,299.448669,301.415005,21,,Jul-72,0.409107,0.406662,0.414064,21,,Jul-72,3.763933,3.750208,3.788299,21,,Jul-72,0.956522,0.954993,0.958286,21
Jun-72,302.533537,294.817927,304.354916,22,,Jun-72,0.387679,0.382689,0.408532,22,,Jun-72,3.803347,3.725664,3.843429,22,,Jun-72,0.956058,0.952337,0.963361,22
May-72,304.067943,303.675418,304.703065,23,,May-72,0.382727,0.382243,0.383149,23,,May-72,3.859583,3.843092,3.868562,23,,May-72,0.955722,0.954036,0.95758,23
Apr-72,303.180602,301.812144,304.658982,20,,Apr-72,0.383079,0.382115,0.383823,20,,Apr-72,3.856248,3.835028,3.877318,20,,Apr-72,0.95729,0.954674,0.961462,20
Mar-72,302.291925,301.537727,303.205742,23,,Mar-72,0.381846,0.377516,0.383918,23,,Mar-72,3.849696,3.815375,3.8724,23,,Mar-72,0.955238,0.949233,0.95903,23
Feb-72,305.107897,301.931494,309.879285,21,,Feb-72,0.384055,0.383192,0.385874,21,,Feb-72,3.859224,3.8428,3.874426,21,,Feb-72,0.960238,0.957706,0.96504,21
Jan-72,312.550486,309.975857,315.01,21,,Jan-72,0.389033,0.385419,0.392161,21,,Jan-72,3.891654,3.864417,3.922265,21,,Jan-72,0.972518,0.965251,0.981903,21
Dec-71,320.085217,314.96,327.6,23,,Dec-71,0.395752,0.391328,0.40097,23,,Dec-71,3.903175,3.871544,3.953611,23,,Dec-71,0.99423,0.980847,1.009195,23
Nov-71,328.751364,327.06,330.87,22,,Nov-71,0.401044,0.400897,0.401322,22,,Nov-71,3.981483,3.950812,3.996888,22,,Nov-71,1.01355,1.00862,1.016209,22
Oct-71,331.134762,329,333.39,21,,Oct-71,0.401428,0.400878,0.40218,21,,Oct-71,3.975483,3.958557,3.995326,21,,Oct-71,1.015237,1.013629,1.01717,21
Sep-71,338.362326,335.35,347.653061,22,,Sep-71,0.405017,0.402366,0.407195,22,,Sep-71,3.982206,3.952699,4.00965,22,,Sep-71,1.022579,1.012091,1.029559,22
Aug-71,351.698443,325.502392,358.179916,22,,Aug-71,0.411069,0.403499,0.413642,22,,Aug-71,4.032071,3.949766,4.089283,22,,Aug-71,1.033712,1.025026,1.043728,22
Jul-71,357.503614,357.151671,357.755946,22,,Jul-71,0.413431,0.413268,0.413568,22,,Jul-71,4.094309,4.084411,4.105578,22,,Jul-71,1.045295,1.043229,1.047265,22
Jun-71,357.425501,357.051153,357.660878,22,,Jun-71,0.413355,0.413173,0.413751,22,,Jun-71,4.092071,4.084262,4.10257,22,,Jun-71,1.048949,1.047034,1.053292,22
May-71,357.055715,354.627767,357.996934,21,,May-71,0.413428,0.413203,0.414306,21,,May-71,4.140401,4.070889,4.296244,21,,May-71,1.051483,1.044999,1.057747,21
Apr-71,357.279053,357.116233,357.520905,22,,Apr-71,0.413601,0.413274,0.414431,22,,Apr-71,4.298281,4.294987,4.305057,22,,Apr-71,1.058202,1.05758,1.059246,22
Mar-71,357.28324,357.137236,357.45938,23,,Mar-71,0.413433,0.413286,0.414004,23,,Mar-71,4.300057,4.29535,4.306508,23,,Mar-71,1.05785,1.057378,1.058764,23
Feb-71,357.312873,356.904177,357.725258,20,,Feb-71,0.413605,0.413284,0.41425,20,,Feb-71,4.297125,4.295297,4.306488,20,,Feb-71,1.058366,1.057435,1.059024,20
Jan-71,357.961206,357.538159,358.404727,21,,Jan-71,0.415815,0.413709,0.417822,21,,Jan-71,4.305444,4.296621,4.317199,21,,Jan-71,1.059198,1.058177,1.06039,21
Dec-70,357.665591,357.201767,357.967599,23,,Dec-70,0.418235,0.417735,0.418636,23,,Dec-70,4.311196,4.30188,4.315117,23,,Dec-70,1.060525,1.059194,1.061741,23
Nov-70,357.561898,357.312992,357.81173,21,,Nov-70,0.418318,0.418023,0.418584,21,,Nov-70,4.31909,4.308706,4.331525,21,,Nov-70,1.058943,1.058549,1.059295,21
Oct-70,357.651666,357.442204,357.863122,22,,Oct-70,0.418849,0.418304,0.419206,22,,Oct-70,4.32993,4.32407,4.336657,22,,Oct-70,1.059577,1.059107,1.059994,22
Sep-70,357.882079,357.577548,358.253577,22,,Sep-70,0.419282,0.418819,0.419951,22,,Sep-70,4.306123,4.299674,4.326127,22,,Sep-70,1.060064,1.059427,1.060547,22
Aug-70,358.097067,357.469227,358.774704,21,,Aug-70,0.418763,0.418178,0.419526,21,,Aug-70,4.301351,4.297497,4.304701,21,,Aug-70,1.061088,1.059708,1.061718,21
Jul-70,359.326465,358.784585,359.801882,23,,Jul-70,0.418301,0.417433,0.418741,23,,Jul-70,4.30344,4.295043,4.3127,23,,Jul-70,1.061624,1.061049,1.062182,23
Jun-70,358.802558,358.069916,359.405941,22,,Jun-70,0.417013,0.416665,0.417477,22,,Jun-70,4.314457,4.310337,4.31902,22,,Jun-70,1.061951,1.061422,1.062871,22
May-70,358.890533,358.196156,359.70297,21,,May-70,0.415985,0.415617,0.416506,21,,May-70,4.309739,4.29755,4.322684,21,,May-70,1.062032,1.061395,1.062512,21
Apr-70,358.029968,357.616479,358.590439,22,,Apr-70,0.41556,0.415334,0.415762,22,,Apr-70,4.301679,4.298629,4.307792,22,,Apr-70,1.063343,1.062107,1.065415,22
Mar-70,357.581236,357.312561,357.919922,22,,Mar-70,0.415618,0.415145,0.416192,22,,Mar-70,4.309335,4.303886,4.312936,22,,Mar-70,1.066245,1.065272,1.067855,22
Feb-70,357.613592,357.393411,357.85541,20,,Feb-70,0.415843,0.415344,0.416381,20,,Feb-70,4.298711,4.295861,4.303126,20,,Feb-70,1.06782,1.067466,1.068133,20
Jan-70,357.743517,357.371484,358.677043,22,,Jan-70,0.41656,0.416262,0.41694,22,,Jan-70,4.31456,4.305977,4.326116,22,,Jan-70,1.067932,1.067412,1.068579,22
Dec-69,357.645345,357.365617,357.904947,23,,Dec-69,0.417091,0.416514,0.417391,23,,Dec-69,4.308755,4.301513,4.323197,23,,Dec-69,1.067542,1.065704,1.068515,23
Nov-69,360,360,360,20,,Nov-69,0.417228,0.416881,0.417555,20,,Nov-69,4.325226,4.310065,4.338429,20,,Nov-69,1.067468,1.066758,1.068125,20
Oct-69,360,360,360,23,,Oct-69,0.418359,0.417232,0.420031,23,,Oct-69,4.30269,4.291738,4.330224,23,,Oct-69,1.072082,1.06725,1.078092,23
Sep-69,360,360,360,22,,Sep-69,0.419445,0.418691,0.419833,22,,Sep-69,4.297642,4.29483,4.304489,22,,Sep-69,1.089447,1.079964,1.090215,22
Aug-69,360,360,360,21,,Aug-69,0.419148,0.418132,0.420133,21,,Aug-69,4.304652,4.297732,4.310375,21,,Aug-69,1.08135,1.060898,1.091347,21
Jul-69,360,360,360,23,,Jul-69,0.418263,0.417916,0.4186,23,,Jul-69,4.310742,4.303624,4.325207,23,,Jul-69,1.061079,1.060243,1.062105,23
Jun-69,360,360,360,21,,Jun-69,0.418372,0.41817,0.418694,21,,Jun-69,4.313402,4.297767,4.331656,21,,Jun-69,1.061087,1.06047,1.061674,21
May-69,360,360,360,22,,May-69,0.419205,0.418198,0.423693,22,,May-69,4.327369,4.314138,4.385287,22,,May-69,1.06092,1.058866,1.070289,22
Apr-69,360,360,360,22,,Apr-69,0.417849,0.417281,0.419379,22,,Apr-69,4.322407,4.305165,4.33059,22,,Apr-69,1.060843,1.05924,1.061975,22
Mar-69,360,360,360,21,,Mar-69,0.418096,0.417306,0.418741,21,,Mar-69,4.298755,4.294604,4.322144,21,,Mar-69,1.061193,1.060688,1.06156,21
Feb-69,360,360,360,20,,Feb-69,0.418129,0.417722,0.418454,20,,Feb-69,4.320152,4.304022,4.326752,20,,Feb-69,1.059779,1.058629,1.060792,20
